accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.30815287,0.00940406,0.13843019,0.08,0.001,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.29870867,0.01568312,0.13330807,0.08,0.001,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.3047233,0.01300049,0.14251878,0.08,0.001,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.33232984,0.00830162,0.15459161,0.08,0.001,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.30419264,0.01145157,0.13565783,0.08,0.001,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.32535446,0.00844301,0.14911986,0.08,0.001,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.30558978,0.0134773,0.13747541,0.08,0.001,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 10)"
0.30540084,0.01007193,0.13571278,0.08,0.001,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.3107969,0.01225428,0.14113769,0.08,0.001,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(5, 5, 5)"
0.29246765,0.01345096,0.12854064,0.08,0.001,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(20, 20)"
0.32728486,0.00641572,0.14910923,0.08,0.001,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.30288575,0.01748843,0.14250105,0.08,0.001,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000002B4FAF38310>,"(10, 5, 5)"
0.29921558,0.01176864,0.1317862,0.08,0.001,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.30983472,0.00741593,0.13797283,0.08,0.001,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
0.30632248,0.01137612,0.1372267,0.08,0.001,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 5, 5)"
0.30090214,0.01565714,0.13765795,0.08,0.001,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(10, 10)"
0.29269488,0.01148798,0.1306589,0.08,0.001,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(5, 5, 5)"
0.30559335,0.01527037,0.13594672,0.08,0.001,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002B4FAF38280>,"(20, 20)"
