accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.30588993,0.01330841,0.14201237,0.08,0.005,1.2,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(20, 20)"
0.36263928,0.00868149,0.19072585,0.08,0.0075,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(5, 5, 5)"
0.3948381,0.0092323,0.21147285,0.08,0.0075,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(20, 20)"
0.40045878,0.00932698,0.21577472,0.08,0.0075,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(25, 25)"
0.32908956,0.00959603,0.16396643,0.08,0.0075,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(10, 10)"
0.32696043,0.00941467,0.16298573,0.08,0.0075,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(5, 5, 5)"
0.32539391,0.01058027,0.16036807,0.08,0.0075,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(20, 20)"
0.32652483,0.00938868,0.16065202,0.08,0.0075,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(25, 25)"
0.37367054,0.00948186,0.19549063,0.08,0.0075,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(10, 10)"
0.36551582,0.00937842,0.19325812,0.08,0.0075,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(5, 5, 5)"
0.32944409,0.01045704,0.16333342,0.08,0.0075,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(10, 10)"
0.37395554,0.00936352,0.19547592,0.08,0.0075,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(20, 20)"
0.37304691,0.01018983,0.19413819,0.08,0.0075,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(25, 25)"
0.32510842,0.01060875,0.16131934,0.08,0.0075,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(25, 25)"
0.32779318,0.01058328,0.16483618,0.08,0.0075,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(5, 5, 5)"
0.35008447,0.010279,0.17460455,0.08,0.0075,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(10, 10)"
0.3297204,0.01167415,0.1640786,0.08,0.0075,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(20, 20)"
0.35049904,0.0095641,0.17655784,0.08,0.0075,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(5, 5, 5)"
0.32050131,0.01006124,0.15405228,0.08,0.0075,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(10, 10)"
0.38920328,0.01025938,0.20501039,0.08,0.0075,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(20, 20)"
0.34586155,0.00932459,0.17386558,0.08,0.0075,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(5, 5, 5)"
0.38143909,0.0096922,0.19735009,0.08,0.0075,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(25, 25)"
0.31857607,0.01069383,0.1538688,0.08,0.0075,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(20, 20)"
