accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.65674148,0.0151289,0.38091284,0.01,0.01,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.63648024,0.01472955,0.41010665,0.01,0.01,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.35151412,0.00505991,0.16417399,0.05,0,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.42984797,0.0075496,0.23876485,0.05,0,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.32829584,0.01516838,0.15203087,0.05,0,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.42984813,0.00754947,0.23852329,0.05,0,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.35252421,0.00785753,0.16506018,0.05,0,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.31775713,0.01221749,0.14324979,0.05,0,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
0.34215664,0.00777964,0.1597967,0.05,0,0,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.42984754,0.00755286,0.23870097,0.05,0,0,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.42984957,0.00755109,0.23883783,0.05,0,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(15,)"
0.32264417,0.0142584,0.14669442,0.05,0,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(10, 10)"
0.33441734,0.00373801,0.15036701,0.05,0,0,<class 'activation_function.TanH'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.32261194,0.01190257,0.14890353,0.05,0,0,<class 'activation_function.Relu'>,<function he_initializer at 0x0000026AC72D3F70>,"(20, 20)"
0.32045848,0.00805443,0.14138878,0.05,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.42984853,0.00754908,0.23892218,0.05,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.31193871,0.01424535,0.14403334,0.05,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(10, 10)"
0.42984856,0.007549,0.2390125,0.05,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(15,)"
0.32463788,0.00756741,0.1435892,0.05,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000026AC72D3EE0>,"(20, 20)"
